molecule_chembl_id,canonical_smiles,bioactivity_class,standard_value
CHEMBL4643223,C[C@H](C(=O)Nc1ccc(F)cc1)C12CC(NC(=O)c3cccc(Cl)c3F)(C1)C2,active,5.1
CHEMBL4639564,C[C@H](C(=O)Nc1ccc(F)cc1)C12CC(NC(=O)c3cccc(Cl)n3)(C1)C2,active,27.0
CHEMBL4641493,C[C@H](C(=O)Nc1ccc(F)cc1)C12CC(NC(=O)OC3CC3)(C1)C2,active,58.0
CHEMBL4647572,CC(C)OC(=O)NC12CC([C@H](C)C(=O)Nc3ccc(F)cc3)(C1)C2,active,20.0
CHEMBL4639353,C[C@H](C(=O)Nc1ccc(F)cc1)C12CC(NC(=O)OC3CCCC3)(C1)C2,active,6.2
CHEMBL4641517,C[C@H](C(=O)Nc1ccc(F)cc1)C12CC(Nc3ncnc4ccccc34)(C1)C2,active,5.4
CHEMBL4647108,C[C@H](C(=O)Nc1ccc(F)cc1)C12CC(Nc3ncnc4ccc(F)cc34)(C1)C2,active,3.2
CHEMBL4161733,C[C@@H](C(=O)Nc1ccc(Cl)cc1)[C@H]1CC[C@@H](c2ccnc3ccc(F)cc32)CC1,active,2.8
CHEMBL3545369,NS(=O)(=O)NCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,active,12.5
CHEMBL4649317,C[C@@H](C(=O)Nc1ccc(F)cc1)C12CC(NC(=O)c3cccc(Cl)c3)(C1)C2,active,230.0
CHEMBL4638223,O=C(Nc1ccc(C2(C(=O)Nc3ccc(F)cc3)CCC2)cc1)c1cccc(Cl)c1,active,30.0
CHEMBL4644751,C[C@H](C(=O)Nc1ccc(F)cc1)C12CC(NC(=O)c3ccc(F)c(F)c3)(C1)C2,active,36.0
CHEMBL4632992,C[C@H](C(=O)Nc1ccc(F)cc1)C12CC(NC(=O)c3cccc(Cl)c3)(C1)C2,active,121.0
CHEMBL4642946,C[C@H](C(=O)Nc1ccc(Cl)cc1)C12CC(NC(=O)c3cccc(Cl)c3)(C1)C2,active,137.0
CHEMBL4638557,C[C@H](C(=O)Nc1ccc(Cl)nc1)C12CC(NC(=O)c3cccc(Cl)c3)(C1)C2,active,174.0
CHEMBL4648765,C[C@H](C(=O)Nc1ccc(F)cc1)C12CC(NC(=O)c3ccc(F)c(Cl)c3)(C1)C2,active,125.0
CHEMBL4647172,C[C@H](C(=O)Nc1ccc(F)cc1)C12CC(NC(=O)c3cc(F)cc(Cl)c3)(C1)C2,active,140.0
CHEMBL4639353,C[C@H](C(=O)Nc1ccc(F)cc1)C12CC(NC(=O)OC3CCCC3)(C1)C2,active,154.0
CHEMBL4641517,C[C@H](C(=O)Nc1ccc(F)cc1)C12CC(Nc3ncnc4ccccc34)(C1)C2,active,443.0
CHEMBL4647108,C[C@H](C(=O)Nc1ccc(F)cc1)C12CC(Nc3ncnc4ccc(F)cc34)(C1)C2,active,276.0
CHEMBL4635808,CS(=O)(=O)NNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,active,609.0
CHEMBL4639397,NNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,active,108.0
CHEMBL4646976,NS(=O)(=O)NNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,active,218.0
CHEMBL4648971,[O-][S+]1CC(Nc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)C1,active,212.0
CHEMBL4641167,N#CN=S1CC(Nc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)C1,active,69.0
CHEMBL4645599,O=S1(=O)CC(Nc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)C1,active,99.0
CHEMBL4639516,N=S1(=O)CC(Nc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)C1,active,208.0
CHEMBL4644903,NS(=O)(=O)CCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,active,71.0
CHEMBL4645780,CN(C)S(=O)(=O)CCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,active,105.0
CHEMBL4633995,O=S(=O)(CCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1)N1CCC1,active,191.0
CHEMBL4644666,CCNS(=O)(=O)CCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,active,95.0
CHEMBL4643034,O=S(=O)(CCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1)NCC(F)(F)F,active,140.0
CHEMBL4646789,C#CCNS(=O)(=O)CCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,active,218.0
CHEMBL4646028,O=S(=O)(CCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1)NCC1CC1,active,312.0
CHEMBL4633901,NNS(=O)(=O)CCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,active,135.0
CHEMBL4645531,O=S(=O)(CCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1)NO,active,126.0
CHEMBL4639448,NS(=O)(=O)CCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,active,126.0
CHEMBL4642406,CN(C)S(=O)(=O)CCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,active,97.0
CHEMBL4637369,NS(=O)(=O)CCONc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,active,87.0
CHEMBL3545369,NS(=O)(=O)NCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,active,66.0
CHEMBL4161733,C[C@@H](C(=O)Nc1ccc(Cl)cc1)[C@H]1CC[C@@H](c2ccnc3ccc(F)cc32)CC1,active,47.0
CHEMBL4761104,CC[C@H](C(=O)Nc1ccc(Cl)cn1)[C@H]1CC[C@]2(CC1)COc1cc(C(F)(F)F)ccc12,active,320.0
CHEMBL4763375,C[C@H](C(=O)Nc1ccc(Cl)cc1)[C@H]1CC[C@]2(CC1)COc1cc(C(F)(F)F)ccc12,active,52.0
CHEMBL4741630,C[C@H](C(=O)Nc1ccc(Cl)cc1)[C@H]1CC[C@@]2(CC1)COc1cc(C(F)(F)F)ccc12,active,51.0
CHEMBL4743826,CCC(C(=O)Nc1ccc(Cl)cc1)N1CCC2(CCOc3cc(C(F)(F)F)ccc32)CC1,active,360.0
CHEMBL4751227,CC[C@@H](C(=O)Nc1ccc(Cl)cc1)N1CCC2(CC1)COc1cc(C(F)(F)F)ccc12,active,360.0
CHEMBL4745769,O=C(Nc1ccc(Cl)cc1)C(CC1CC1)N1CCC2(CC1)COc1cc(C(F)(F)F)ccc12,active,300.0
CHEMBL4752478,CC(C(=O)Nc1ccc(Cl)cc1)N1CCC2(CC1)COc1cc(C(F)(F)F)ccc12,intermediate,1320.0
CHEMBL4744209,O=C(Nc1ccc(Cl)cc1)C(=O)N1CCC2(CC1)COc1cc(C(F)(F)F)ccc12,intermediate,1700.0
CHEMBL4746699,O=C(Nc1ccc(Cl)cc1)C(=O)N1CCC(c2ccnc3ccc(F)cc23)CC1,intermediate,1600.0
CHEMBL4161733,C[C@@H](C(=O)Nc1ccc(Cl)cc1)[C@H]1CC[C@@H](c2ccnc3ccc(F)cc32)CC1,active,4.2
CHEMBL4764360,CC(C(=O)Nc1ccc(Cl)cc1)C1CCC2(CC1)c1ccc(C(F)(F)F)cc1CN2C,active,8.3
CHEMBL4743724,C[C@H](C(=O)Nc1ccc(Cl)cc1)[C@H]1CC[C@]2(CC1)COc1ncc(C(F)(F)F)cc12,active,7.9
CHEMBL4745907,C[C@H](C(=O)Nc1ccc(Cl)cc1)[C@H]1CC[C@]2(CC1)COc1nc(C(F)(F)F)ccc12,active,5.4
CHEMBL4761104,CC[C@H](C(=O)Nc1ccc(Cl)cn1)[C@H]1CC[C@]2(CC1)COc1cc(C(F)(F)F)ccc12,active,7.0
CHEMBL4754615,C[C@@H](C(=O)Nc1ccc(Cl)cc1)[C@H]1CC[C@]2(CC1)COc1cc(C(F)(F)F)ccc12,active,69.0
CHEMBL4763375,C[C@H](C(=O)Nc1ccc(Cl)cc1)[C@H]1CC[C@]2(CC1)COc1cc(C(F)(F)F)ccc12,active,3.9
CHEMBL4758026,C[C@@H](C(=O)Nc1ccc(Cl)cc1)[C@H]1CC[C@@]2(CC1)COc1cc(C(F)(F)F)ccc12,active,6.6
CHEMBL4741630,C[C@H](C(=O)Nc1ccc(Cl)cc1)[C@H]1CC[C@@]2(CC1)COc1cc(C(F)(F)F)ccc12,active,5.1
CHEMBL4743826,CCC(C(=O)Nc1ccc(Cl)cc1)N1CCC2(CCOc3cc(C(F)(F)F)ccc32)CC1,active,12.0
CHEMBL4757995,CC[C@H](C(=O)Nc1ccc(Cl)cc1)N1CCC2(CC1)COc1cc(C(F)(F)F)ccc12,active,109.0
CHEMBL4751227,CC[C@@H](C(=O)Nc1ccc(Cl)cc1)N1CCC2(CC1)COc1cc(C(F)(F)F)ccc12,active,12.0
CHEMBL4745769,O=C(Nc1ccc(Cl)cc1)C(CC1CC1)N1CCC2(CC1)COc1cc(C(F)(F)F)ccc12,active,4.4
CHEMBL4761629,CC(C)(C(=O)Nc1ccc(Cl)cc1)N1CCC2(CC1)COc1cc(C(F)(F)F)ccc12,active,11.0
CHEMBL4797963,O=C(Nc1ccc(Cl)cc1)C(CCO)N1CCC2(CC1)COc1cc(C(F)(F)F)ccc12,active,86.0
CHEMBL4752478,CC(C(=O)Nc1ccc(Cl)cc1)N1CCC2(CC1)COc1cc(C(F)(F)F)ccc12,active,22.0
CHEMBL4782532,CC(C(=O)Nc1ccc(Cl)cc1)N1CCC2(CCc3ccccc32)CC1,active,39.0
CHEMBL4741880,O=C(CN1CCC2(CC1)COc1cc(C(F)(F)F)ccc12)Nc1ccc(Cl)cc1,active,260.0
CHEMBL4780026,O=C(CN1CCC2(CCc3ccccc32)CC1)Nc1ccc(Cl)cc1,active,670.0
CHEMBL4746699,O=C(Nc1ccc(Cl)cc1)C(=O)N1CCC(c2ccnc3ccc(F)cc23)CC1,active,15.0
CHEMBL4744209,O=C(Nc1ccc(Cl)cc1)C(=O)N1CCC2(CC1)COc1cc(C(F)(F)F)ccc12,active,32.0
CHEMBL4745027,O=C(Nc1ccc(Cl)cc1)C(=O)N1CCC(c2ccccc2)CC1,inactive,60000.0
CHEMBL4753372,O=C(Nc1ccc(F)c(Cl)c1)C(=O)N1CCC(c2ccccc2)CC1,inactive,60000.0
CHEMBL4787758,O=C(/C(=N/O)Nc1ccc(F)c(Cl)c1)N1CCC(c2ccccc2)CC1,inactive,60000.0
CHEMBL4780914,CS(=O)(=O)NCCCNC(=O)/C(=N/O)Nc1ccc(F)c(Br)c1,intermediate,5000.0
CHEMBL4761608,NS(=O)(=O)NCCCNC(=O)/C(=N/O)Nc1ccc(F)c(Cl)c1,inactive,10300.0
CHEMBL4762797,NC(=O)/C(=N/O)Nc1ccc(F)c(Cl)c1,inactive,78000.0
CHEMBL584991,Nc1nonc1/C(=N/O)Nc1ccc(F)c(Cl)c1,active,210.0
CHEMBL4161733,C[C@@H](C(=O)Nc1ccc(Cl)cc1)[C@H]1CC[C@@H](c2ccnc3ccc(F)cc32)CC1,active,47.0
CHEMBL4753967,O=C(Nc1ccc(Cl)cc1)C(=O)N1CC[C@H](c2ccnc3ccc(F)cc23)[C@@H](O)C1,active,330.0
CHEMBL4746699,O=C(Nc1ccc(Cl)cc1)C(=O)N1CCC(c2ccnc3ccc(F)cc23)CC1,intermediate,1600.0
CHEMBL4745027,O=C(Nc1ccc(Cl)cc1)C(=O)N1CCC(c2ccccc2)CC1,active,90.0
CHEMBL4753372,O=C(Nc1ccc(F)c(Cl)c1)C(=O)N1CCC(c2ccccc2)CC1,intermediate,1800.0
CHEMBL4787758,O=C(/C(=N/O)Nc1ccc(F)c(Cl)c1)N1CCC(c2ccccc2)CC1,inactive,14000.0
CHEMBL4780914,CS(=O)(=O)NCCCNC(=O)/C(=N/O)Nc1ccc(F)c(Br)c1,active,340.0
CHEMBL4761608,NS(=O)(=O)NCCCNC(=O)/C(=N/O)Nc1ccc(F)c(Cl)c1,intermediate,1200.0
CHEMBL4762797,NC(=O)/C(=N/O)Nc1ccc(F)c(Cl)c1,inactive,24000.0
CHEMBL584991,Nc1nonc1/C(=N/O)Nc1ccc(F)c(Cl)c1,active,14.0
CHEMBL4161733,C[C@@H](C(=O)Nc1ccc(Cl)cc1)[C@H]1CC[C@@H](c2ccnc3ccc(F)cc32)CC1,active,4.2
CHEMBL4754956,O=C(Nc1ccc(Cl)cc1)C(=O)N1CCCC2(CC1)COc1cc(C(F)(F)F)ccc12,active,700.0
CHEMBL4781703,O=C(Nc1ccc(Cl)cc1)C(=O)N1CCC2(CC1)COc1cc(C(F)F)ccc12,active,30.0
CHEMBL4744209,O=C(Nc1ccc(Cl)cc1)C(=O)N1CCC2(CC1)COc1cc(C(F)(F)F)ccc12,active,32.0
CHEMBL4788833,O=C(Nc1ccc(Cl)cn1)C(=O)N1CCC2(CC1)COc1cc(C(F)(F)F)ccc12,active,73.0
CHEMBL4796121,O=C(Nc1ccc(Cl)cn1)C(=O)N1CCC2(CC1)COc1ccccc12,active,490.0
CHEMBL4799553,O=C(Nc1ccc(Cl)cc1)C(=O)N1CC[C@@H](c2ccnc3ccc(F)cc23)[C@@H](O)C1,intermediate,3000.0
CHEMBL4779227,O=C(Nc1ccc(Cl)cc1)C(=O)N1CC[C@H](c2ccnc3ccc(F)cc23)[C@H](O)C1,active,110.0
CHEMBL4795047,O=C(Nc1ccc(Cl)cc1)C(=O)N1CC[C@@H](c2ccnc3ccc(F)cc23)[C@H](O)C1,active,50.0
CHEMBL4753967,O=C(Nc1ccc(Cl)cc1)C(=O)N1CC[C@H](c2ccnc3ccc(F)cc23)[C@@H](O)C1,active,6.1
CHEMBL4777262,O=C(Nc1ccc(Cl)cc1)C(=O)N1CCC(c2ccnc3ccc(F)cc23)C(F)(F)C1,active,9.0
CHEMBL4752081,CC1(C)CN(C(=O)C(=O)Nc2ccc(Cl)cc2)CCC1c1ccnc2ccc(F)cc12,active,23.0
CHEMBL4764848,O=C(Nc1ccc(Cl)cc1F)C(=O)N1CCCC(c2ccnc3ccc(F)cc23)CC1,active,8.0
CHEMBL4749799,O=C(Nc1ccc(Cl)cc1F)C(=O)N1CCC=C(c2ccnc3ccc(F)cc23)CC1,active,5.0
CHEMBL4757244,O=C(Nc1ccc(Cl)cn1)C(=O)N1CCC(c2ccnc(C(F)(F)F)c2Cl)CC1,active,301.0
CHEMBL4757209,O=C(Nc1ccc(Cl)cn1)C(=O)N1CCC(c2cccc(Cl)c2Cl)CC1,active,245.0
CHEMBL4754367,O=C(Nc1ccc(Cl)cn1)C(=O)N1CCC(c2ccnc3ccnn23)CC1,active,433.0
CHEMBL4758583,N#Cc1ccc2nccc(C3CCN(C(=O)C(=O)Nc4ccc(Cl)cc4)CC3)c2c1,active,118.0
CHEMBL4747072,O=C(Nc1ccc(Cl)cc1)C(=O)N1CCC(c2ccnc3ccc(Cl)cc23)CC1,active,19.0
CHEMBL4754544,O=C(Nc1ccc(Cl)cc1)C(=O)N1CCC(c2ccnc3cc(F)ccc23)CC1,active,19.0
CHEMBL4793303,O=C(Nc1ccc(Cl)cn1)C(=O)N1CCC(c2ccnc3ccc(F)cc23)CC1,active,70.0
CHEMBL4751316,O=C(Nc1ccc(C(F)F)cc1)C(=O)N1CCC(c2ccnc3ccc(F)cc23)CC1,active,21.0
CHEMBL4792463,O=C(Nc1ccc(C(F)(F)F)cc1)C(=O)N1CCC(c2ccnc3ccc(F)cc23)CC1,active,90.0
CHEMBL4794331,N#Cc1ccc(NC(=O)C(=O)N2CCC(c3ccnc4ccc(F)cc34)CC2)cc1,active,36.0
CHEMBL4740188,O=C(Nc1ccc(Cl)cc1F)C(=O)N1CCC(c2ccnc3ccc(F)cc23)CC1,active,7.0
CHEMBL4746699,O=C(Nc1ccc(Cl)cc1)C(=O)N1CCC(c2ccnc3ccc(F)cc23)CC1,active,15.0
CHEMBL4781037,NS(=O)(=O)N1CCC(C(=O)/C(=N/O)Nc2ccc(F)c(Br)c2)CC1,active,45.0
CHEMBL4747060,O=C(/C(=N/O)Nc1ccc(F)c(Br)c1)C1CCN(S(=O)(=O)Nc2ccccc2)CC1,active,150.0
CHEMBL4751742,O=C(/C(=N/O)Nc1ccc(F)c(Br)c1)C1CCN(S(=O)(=O)NCc2ccccc2)CC1,active,262.0
CHEMBL4748091,O=C(/C(=N/O)Nc1ccc(F)c(Br)c1)C1CCN(C(=O)NCc2ccccc2)CC1,active,28.0
CHEMBL4747226,Cn1cc(-c2ccc(NC(=O)N3CCC(C(=O)/C(=N/O)Nc4ccc(F)c(Br)c4)CC3)cc2)cn1,active,15.0
CHEMBL4776703,O=C(/C(=N/O)Nc1ccc(F)c(Br)c1)C1CCN(C(=O)Nc2ccccc2)CC1,active,54.0
CHEMBL4755556,O=C(/C(=N/O)Nc1ccc(F)c(Br)c1)C1CCN(C(=O)c2ccccc2)CC1,active,281.0
CHEMBL4759802,O=C(/C(=N/O)Nc1ccc(F)c(Br)c1)C1CCN(c2ccccc2)CC1,intermediate,1019.0
CHEMBL4780730,O=C(NC[C@H]1CC[C@H](C(=O)/C(=N/O)Nc2ccc(F)c(Br)c2)CC1)c1ccccc1,active,204.0
CHEMBL4763205,O=C(Nc1ccccc1)[C@H]1CC[C@H](C(=O)/C(=N/O)Nc2ccc(F)c(Br)c2)CC1,active,197.0
CHEMBL4797096,O=C(/C(=N/O)Nc1ccc(F)c(Br)c1)[C@H]1CC[C@H](NS(=O)(=O)Nc2ccccc2)CC1,active,291.0
CHEMBL4789503,NS(=O)(=O)NC[C@H]1CC[C@H](C(=O)/C(=N/O)Nc2ccc(F)c(Br)c2)CC1,active,21.0
CHEMBL4781782,O/N=C(/CC1CCCCC1)Nc1ccc(F)c(Br)c1,active,578.0
CHEMBL4764737,O=C(/C(=N/O)Nc1ccc(F)c(Br)c1)C1CCCCC1,active,63.0
CHEMBL4758910,O=C(/C(=N/O)Nc1ccc(F)c(Br)c1)c1ccccc1,intermediate,1428.0
CHEMBL4739919,O=C(/C(=N/O)Nc1ccc(F)c(Br)c1)c1ccco1,intermediate,1677.0
CHEMBL4784061,O=C(/C(=N/O)Nc1ccc(F)c(Br)c1)c1cccs1,active,272.0
CHEMBL4760312,O=C(/C(=N/O)Nc1ccc(F)c(Br)c1)c1cncs1,intermediate,1772.0
CHEMBL3545369,NS(=O)(=O)NCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,active,5.0
CHEMBL4781037,NS(=O)(=O)N1CCC(C(=O)/C(=N/O)Nc2ccc(F)c(Br)c2)CC1,active,63.0
CHEMBL4747060,O=C(/C(=N/O)Nc1ccc(F)c(Br)c1)C1CCN(S(=O)(=O)Nc2ccccc2)CC1,active,98.0
CHEMBL4751742,O=C(/C(=N/O)Nc1ccc(F)c(Br)c1)C1CCN(S(=O)(=O)NCc2ccccc2)CC1,active,24.0
CHEMBL4748091,O=C(/C(=N/O)Nc1ccc(F)c(Br)c1)C1CCN(C(=O)NCc2ccccc2)CC1,active,43.0
CHEMBL4747226,Cn1cc(-c2ccc(NC(=O)N3CCC(C(=O)/C(=N/O)Nc4ccc(F)c(Br)c4)CC3)cc2)cn1,active,14.0
CHEMBL4776703,O=C(/C(=N/O)Nc1ccc(F)c(Br)c1)C1CCN(C(=O)Nc2ccccc2)CC1,active,40.0
CHEMBL4755556,O=C(/C(=N/O)Nc1ccc(F)c(Br)c1)C1CCN(C(=O)c2ccccc2)CC1,active,106.0
CHEMBL4759802,O=C(/C(=N/O)Nc1ccc(F)c(Br)c1)C1CCN(c2ccccc2)CC1,active,149.0
CHEMBL4780730,O=C(NC[C@H]1CC[C@H](C(=O)/C(=N/O)Nc2ccc(F)c(Br)c2)CC1)c1ccccc1,active,80.0
CHEMBL4763205,O=C(Nc1ccccc1)[C@H]1CC[C@H](C(=O)/C(=N/O)Nc2ccc(F)c(Br)c2)CC1,active,150.0
CHEMBL4797096,O=C(/C(=N/O)Nc1ccc(F)c(Br)c1)[C@H]1CC[C@H](NS(=O)(=O)Nc2ccccc2)CC1,active,102.0
CHEMBL4789503,NS(=O)(=O)NC[C@H]1CC[C@H](C(=O)/C(=N/O)Nc2ccc(F)c(Br)c2)CC1,active,198.0
CHEMBL4781782,O/N=C(/CC1CCCCC1)Nc1ccc(F)c(Br)c1,active,497.0
CHEMBL4764737,O=C(/C(=N/O)Nc1ccc(F)c(Br)c1)C1CCCCC1,active,132.0
CHEMBL4758910,O=C(/C(=N/O)Nc1ccc(F)c(Br)c1)c1ccccc1,active,410.0
CHEMBL4739919,O=C(/C(=N/O)Nc1ccc(F)c(Br)c1)c1ccco1,active,467.0
CHEMBL4784061,O=C(/C(=N/O)Nc1ccc(F)c(Br)c1)c1cccs1,active,117.0
CHEMBL4760312,O=C(/C(=N/O)Nc1ccc(F)c(Br)c1)c1cncs1,active,51.0
CHEMBL3545369,NS(=O)(=O)NCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,active,26.0
CHEMBL4750967,CS/C(=N/C#N)SCc1ccc(Cl)cc1Cl,intermediate,3700.0
CHEMBL4781529,CS/C(=N/C#N)SCc1ccccc1,intermediate,6100.0
CHEMBL4796378,CSC(=O)SC,inactive,10000.0
CHEMBL4780518,COc1ccc(CCSC(=O)SCc2ccc(Cl)cc2Cl)cc1,active,270.0
CHEMBL4748315,O=C(SCCc1ccc(CO)cc1)SCc1ccc(Cl)cc1Cl,active,270.0
CHEMBL4794494,O=C(SCCc1ccc(O)cc1)SCc1ccc(Cl)cc1Cl,active,400.0
CHEMBL4792766,O=C(SCCc1ccc(O)cc1)SCc1ccccc1,intermediate,3600.0
CHEMBL4799362,O=C(SCCc1cccc(O)c1)SCc1ccc(Cl)cc1Cl,active,440.0
CHEMBL4780388,O=C(SCCc1cccc(O)c1)SCc1ccccc1,intermediate,2600.0
CHEMBL4744565,O=C(SCCO)SCc1ccc(Cl)cc1Cl,active,390.0
CHEMBL4748428,CC(C)(C)OC(=O)NCCSC(=O)SCc1ccc(Cl)cc1Cl,intermediate,1100.0
CHEMBL4740197,CC(C)(C)OC(=O)NCCSC(=O)SCc1ccccc1,inactive,10000.0
CHEMBL4755074,Cl.NCCSC(=O)SCc1ccc(Cl)cc1Cl,intermediate,1200.0
CHEMBL4751898,Cl.NCCSC(=O)SCc1ccccc1,inactive,10000.0
CHEMBL4780198,CC(C)(C)OC(=O)NCCOC(=O)SCc1ccc(Cl)cc1Cl,intermediate,1400.0
CHEMBL4785771,CC(C)(C)OC(=O)NCCOC(=O)SCc1ccccc1,inactive,10000.0
CHEMBL4779382,Cl.NCCOC(=O)SCc1ccc(Cl)cc1Cl,intermediate,2200.0
CHEMBL4797228,Cl.NCCOC(=O)SCc1ccccc1,inactive,10000.0
CHEMBL4750967,CS/C(=N/C#N)SCc1ccc(Cl)cc1Cl,active,900.0
CHEMBL4781529,CS/C(=N/C#N)SCc1ccccc1,inactive,10000.0
CHEMBL4796378,CSC(=O)SC,inactive,100000.0
CHEMBL4780518,COc1ccc(CCSC(=O)SCc2ccc(Cl)cc2Cl)cc1,active,200.0
CHEMBL4748315,O=C(SCCc1ccc(CO)cc1)SCc1ccc(Cl)cc1Cl,active,120.0
CHEMBL4794494,O=C(SCCc1ccc(O)cc1)SCc1ccc(Cl)cc1Cl,active,100.0
CHEMBL4792766,O=C(SCCc1ccc(O)cc1)SCc1ccccc1,active,900.0
CHEMBL4799362,O=C(SCCc1cccc(O)c1)SCc1ccc(Cl)cc1Cl,active,100.0
CHEMBL4780388,O=C(SCCc1cccc(O)c1)SCc1ccccc1,active,600.0
CHEMBL4744565,O=C(SCCO)SCc1ccc(Cl)cc1Cl,active,310.0
CHEMBL4748428,CC(C)(C)OC(=O)NCCSC(=O)SCc1ccc(Cl)cc1Cl,intermediate,1600.0
CHEMBL4740197,CC(C)(C)OC(=O)NCCSC(=O)SCc1ccccc1,inactive,10000.0
CHEMBL4755074,Cl.NCCSC(=O)SCc1ccc(Cl)cc1Cl,active,830.0
CHEMBL4751898,Cl.NCCSC(=O)SCc1ccccc1,intermediate,5300.0
CHEMBL4780198,CC(C)(C)OC(=O)NCCOC(=O)SCc1ccc(Cl)cc1Cl,active,590.0
CHEMBL4785771,CC(C)(C)OC(=O)NCCOC(=O)SCc1ccccc1,intermediate,3000.0
CHEMBL4779382,Cl.NCCOC(=O)SCc1ccc(Cl)cc1Cl,active,200.0
CHEMBL4797228,Cl.NCCOC(=O)SCc1ccccc1,intermediate,3300.0
CHEMBL4741827,Cl.NC(COC(=O)SCc1ccccc1)C(=O)O,intermediate,4200.0
CHEMBL4758436,Cl.NC(COC(=O)SCc1ccccc1CCc1ccccc1)C(=O)O,active,940.0
CHEMBL4161733,C[C@@H](C(=O)Nc1ccc(Cl)cc1)[C@H]1CC[C@@H](c2ccnc3ccc(F)cc32)CC1,active,9.0
CHEMBL4789681,COc1ncc(NC(=O)[C@H](C)[C@H]2CC[C@@H](c3ccnc4ccc(F)cc43)CC2)cn1,active,80.0
CHEMBL4747228,COc1ccc(C(=O)N[C@H](C)[C@H]2CC[C@@H](c3ccnc4ccc(F)cc43)CC2)cc1N1CCOCC1,active,35.0
CHEMBL4740285,C[C@@H](NC(=O)C1CCCCC1)[C@H]1CC[C@@H](c2ccnc3ccc(F)cc32)CC1,active,294.0
CHEMBL4743409,C[C@@H](NC(=O)c1ccc(-c2ccccc2)cc1)[C@H]1CC[C@@H](c2ccnc3ccc(F)cc32)CC1,active,22.0
CHEMBL4796405,C[C@@H](NC(=O)c1ccccc1Cl)[C@H]1CC[C@@H](c2ccnc3ccc(F)cc32)CC1,active,135.0
CHEMBL4793928,C[C@@H](NC(=O)C12CCC(Cl)(CC1)CC2)[C@H]1CC[C@@H](c2ccnc3ccc(F)cc32)CC1,active,579.0
CHEMBL4791270,C[C@@H](CNC(=O)c1ccc(Cl)cc1)[C@H]1CC[C@@H](c2ccnc3ccc(F)cc32)CC1,active,158.0
CHEMBL4786690,C[C@@H](NC(=O)c1ccc(Cl)cc1)[C@H]1CC[C@@H](c2ccnc3ccc(F)cc32)CC1,active,25.0
CHEMBL4757725,C[C@@H](NC(=O)c1cccc(Cl)c1)[C@H]1CC[C@@H](c2ccnc3ccc(F)cc32)CC1,active,97.0
CHEMBL4754556,C[C@@H](NC(=O)Nc1ccc(Cl)cc1)[C@H]1CC[C@@H](c2ccnc3ccc(F)cc32)CC1,active,280.0
CHEMBL4759322,C[C@@H](NC(=O)Cc1ccc(Cl)cc1)[C@H]1CC[C@@H](c2ccnc3ccc(F)cc32)CC1,active,779.0
CHEMBL4755937,C[C@@H](c1nc2ccc(Cl)cc2[nH]1)[C@H]1CC[C@@H](c2ccnc3ccc(F)cc32)CC1,active,28.0
CHEMBL4752360,C[C@@H](NS(=O)(=O)c1ccc(Cl)cc1)[C@H]1CC[C@@H](c2ccnc3ccc(F)cc32)CC1,active,484.0
CHEMBL4757067,C[C@@H](C(=O)NC1CCCCC1)[C@H]1CC[C@@H](c2ccnc3ccc(F)cc32)CC1,active,470.0
CHEMBL4794508,C[C@@H](CNc1ccc(Cl)cc1)[C@H]1CC[C@@H](c2ccnc3ccc(F)cc32)CC1,active,44.0
CHEMBL4791151,C[C@@H](NCc1ccc(Cl)cc1)[C@H]1CC[C@@H](c2ccnc3ccc(F)cc32)CC1,active,1000.0
CHEMBL4758055,C[C@H](NC(=O)[C@H](C)[C@H]1CC[C@@H](c2ccnc3ccc(F)cc32)CC1)c1ccc(Cl)cc1,active,1000.0
CHEMBL4747228,COc1ccc(C(=O)N[C@H](C)[C@H]2CC[C@@H](c3ccnc4ccc(F)cc43)CC2)cc1N1CCOCC1,active,7.0
